date,vader_score,predicted_price,actual_price
2021-02-10,0.15,58.2886574363954,58.68000030517578
2021-02-11,0.1148,58.59750956634093,58.2400016784668
2021-02-12,0.2598,58.56326980516269,59.470001220703125
2021-02-13,0.8511,59.22912561227963,59.61500072479248
2021-02-14,-0.1071,59.66825860565086,59.760000228881836
2021-02-15,0.5522,59.96314131126383,59.90499973297119
2021-02-16,0.4283,60.167647186086015,60.04999923706055
2021-02-17,0.0501,60.32040960056156,61.13999938964844
2021-02-18,0.048,60.866288697647406,60.52000045776367
2021-02-19,-0.8402,60.777541458367295,59.2400016784668
2021-02-20,0.0,60.18334575896688,59.9900016784668
2021-02-21,0.743,60.15968524299774,60.7400016784668
2021-02-22,0.9216,60.5500431476969,61.4900016784668
2021-02-23,0.3286,61.25599162183585,61.66999816894531
2021-02-24,0.1681,61.47141471181067,63.220001220703125
2021-02-25,-0.1725,62.48341985907541,63.52999877929688
2021-02-26,-0.5571,63.02052221731765,61.5
2021-02-27,0.0,62.39922342438376,61.21333312988281
2021-02-28,0.0,61.89539145616391,60.926666259765625
2021-03-01,0.8446,61.48590812055181,60.63999938964844
2021-03-02,0.5418,61.14843596220999,59.75
2021-03-03,0.3871,60.66058813837367,61.27999877929688
2021-03-04,0.0912,61.17349551655002,63.83000183105469
2021-03-05,0.6486,62.7217960860678,66.08999633789062
2021-03-06,0.0,64.43376318560354,65.74333190917969
2021-03-07,0.2987,65.29730783038713,65.39666748046875
2021-03-08,0.8934,65.5660515737784,65.05000305175781
2021-03-09,0.1186,65.45075928435995,64.01000213623047
2021-03-10,0.0,64.98946961027218,64.44000244140625
2021-03-11,-0.2307,64.90200875271512,66.0199966430664
2021-03-12,0.3818,65.52598772589886,65.61000061035156
2021-03-13,-0.019,65.5513538111179,65.53666687011719
2021-03-14,0.2485,65.52011386067875,65.46333312988281
2021-03-15,-0.1669,65.45598078899138,65.38999938964844
2021-03-16,-0.8689,65.38332511089857,64.80000305175781
2021-03-17,0.2681,65.0314329016328,64.5999984741211
2021-03-18,-0.2454,64.79857423046269,60.0
2021-03-19,0.3818,62.60124823303136,61.41999816894531
2021-03-20,0.0,62.24522440670398,61.463331858317055
2021-03-21,0.2469,61.96144493070869,61.506665547688804
2021-03-22,0.1977,61.73616831393065,61.54999923706055
2021-03-23,0.292,61.56969584740477,57.7599983215332
2021-03-24,0.2311,59.86683559689004,61.18000030517578
2021-03-25,0.2032,60.85707443182264,58.560001373291016
2021-03-26,0.3403,59.88941146513344,60.970001220703125
2021-03-27,0.9287,60.700086083091946,61.16666793823242
2021-03-28,0.0,61.24241256588766,61.36333465576172
2021-03-29,0.0166,61.57040584627839,61.560001373291016
2021-03-30,0.0,61.74777980842464,60.54999923706055
2021-03-31,0.4607,61.26241305076292,59.15999984741211
2021-04-01,0.0,60.420068815150216,61.45000076293945
2021-04-02,0.6795,61.08611325665424,60.750000953674316
2021-04-03,0.0,61.12465230990483,60.05000114440918
2021-04-04,0.0,60.7496419085328,59.35000133514404
2021-04-05,0.4579,60.10328618118092,58.650001525878906
2021-04-06,0.1531,59.28828345200759,59.33000183105469
2021-04-07,0.2848,59.44812227592092,59.77000045776367
2021-04-08,0.0,59.64986675290993,59.59999847412109
2021-04-09,0.3947,59.66520377654888,59.31999969482422
2021-04-10,0.9432,59.52327211979855,59.4466667175293
2021-04-11,0.0,59.530275171419134,59.573333740234375
2021-04-12,0.0,59.6295256781691,59.70000076293945
2021-04-13,-0.2263,59.789228266136206,60.18000030517578
2021-04-14,0.5683,60.04648627129154,63.150001525878906
2021-04-15,-0.0874,61.65720910340269,63.459999084472656
2021-04-16,0.098,62.55971722880781,63.130001068115234
2021-04-17,0.0,62.96011729469728,63.21333440144857
2021-04-18,0.0,63.21474751804362,63.2966677347819
2021-04-19,0.6283,63.37257686175008,63.380001068115234
2021-04-20,-0.3523,63.480059163558735,62.43999862670898
2021-04-21,0.4404,62.99832885769251,61.34999847412109
2021-04-22,0.2871,62.24595012510986,61.43000030517578
2021-04-23,0.3974,61.95069277064477,62.13999938964844
2021-04-24,0.0,62.07400988128052,62.063332875569664
2021-04-25,0.5267,62.12692182685828,61.98666636149088
2021-04-26,0.0,62.12176320035587,61.90999984741211
2021-04-27,0.8978,62.07375050899827,62.93999862670898
2021-04-28,0.9118,62.60254771436462,63.86000061035156
2021-04-29,0.5804,63.32660508966387,65.01000213623047
2021-04-30,0.3956,64.27965675112,63.58000183105469
2021-05-01,0.0,63.99833214207888,63.88333384195963
2021-05-02,0.3818,63.96697167522575,64.18666585286458
2021-05-03,0.0,64.10987270313194,64.48999786376953
2021-05-04,-0.25,64.36546443786801,65.69000244140625
2021-05-05,0.5056,65.0716906237435,65.62999725341797
2021-05-06,0.3641,65.26227161290785,64.70999908447266
2021-05-07,-0.3153,65.06742539065772,64.9000015258789
2021-05-08,0.0,65.00997836002375,64.9066670735677
2021-05-09,0.0,64.95323608841932,64.91333262125652
2021-05-10,0.0,64.90290214613174,64.91999816894531
2021-05-11,0.9062,64.85844206906427,65.27999877929688
2021-05-12,0.0614,65.08046474266507,66.08000183105469
2021-05-13,0.0,65.6132154103941,63.81999969482422
2021-05-14,0.0,64.80936306943522,65.37000274658203
2021-05-15,0.6956,65.24504824539804,65.67000071207683
2021-05-16,0.4501,65.59939532161798,65.96999867757161
2021-05-17,-0.2597,65.88588117708355,66.2699966430664
2021-05-18,0.1132,66.12689828549514,65.48999786376953
2021-05-19,-0.059,65.84820407818506,63.36000061035156
2021-05-20,0.3061,64.70866898563963,62.04999923706055
2021-05-21,0.126,63.43971236409857,63.58000183105469
2021-05-22,0.0,63.57818048390823,64.40333557128906
2021-05-23,0.5843,64.08017326685399,65.22666931152344
2021-05-24,0.7472,64.795354346272,66.05000305175781
2021-05-25,0.0,65.62116425387217,66.06999969482422
2021-05-26,0.7513,65.90427826966857,66.20999908447266
2021-05-27,0.6114,66.13246037999215,66.8499984741211
2021-05-28,0.2834,66.57123182412147,66.31999969482422
2021-05-29,0.0,66.4970880303083,66.67000007629395
2021-05-30,0.0,66.6101036074715,67.02000045776367
2021-05-31,0.2982,66.86256715528839,67.3700008392334
2021-06-01,0.0772,67.214938810288,67.72000122070312
2021-06-02,-0.1531,67.62957553255842,68.83000183105469
2021-06-03,0.2164,68.23489018110877,68.80999755859375
2021-06-04,0.4803,68.5336765705656,69.62000274658203
2021-06-05,0.5719,69.08108832204653,69.49000295003255
2021-06-06,0.0,69.3106878101953,69.36000315348308
2021-06-07,0.4555,69.33986064214264,69.2300033569336
2021-06-08,0.5697,69.25259889866084,70.05000305175781
2021-06-09,-0.2553,69.60604734162007,69.95999908447266
2021-06-10,-0.4133,69.72436564099803,70.29000091552734
2021-06-11,0.9149,69.9744686390543,70.91000366210938
2021-06-12,0.0,70.43629015731676,70.9000015258789
2021-06-13,-0.004,70.74370395006076,70.88999938964844
2021-06-14,0.3632,70.92835081579801,70.87999725341797
2021-06-15,0.3818,71.02310029647833,72.12000274658203
2021-06-16,-0.0149,71.60822582576634,72.1500015258789
2021-06-17,0.0,71.78595347738838,71.04000091552734
2021-06-18,0.5297,71.42686696219289,71.63999938964844
2021-06-19,0.3612,71.59702827895512,72.31333414713542
2021-06-20,0.0,71.99541886463771,72.98666890462239
2021-06-21,-0.0607,72.54698057263454,73.66000366210938
2021-06-22,0.3815,73.20172529036768,73.05999755859375
2021-06-23,0.2049,72.93115284139049,73.08000183105469
2021-06-24,0.606,72.9492198237981,73.30000305175781
2021-06-25,0.7954,73.03390094406768,74.05000305175781
2021-06-26,0.6059,73.48536591049469,73.67000325520833
2021-06-27,0.0,73.57098234293358,73.29000345865886
2021-06-28,0.8295,73.40989905604988,72.91000366210938
2021-06-29,0.5135,73.09020306876891,72.9800033569336
2021-06-30,0.1225,73.0493584841206,73.47000122070312
2021-07-01,0.6815,73.16765058427814,75.2300033569336
2021-07-02,-0.5694,74.20767317786931,75.16000366210938
2021-07-03,0.0,74.66361297114554,74.71250343322754
2021-07-04,0.0,74.69053267013601,74.2650032043457
2021-07-05,0.2426,74.4680881890863,73.81750297546387
2021-07-06,-0.1851,74.12099305708102,73.37000274658203
2021-07-07,0.5503,73.75392625934296,72.19999694824219
2021-07-08,0.5972,73.06124245050705,72.94000244140625
2021-07-09,0.6692,73.10188530115806,74.55999755859375
2021-07-10,0.0,73.86899061554368,74.4066645304362
2021-07-11,0.7137,74.1818695656691,74.25333150227864
2021-07-12,0.6339,74.19600928493446,74.0999984741211
2021-07-13,0.1802,74.02845741052693,75.25
2021-07-14,0.8316,74.55881870935286,73.12999725341797
2021-07-15,0.9209,73.70544722186173,71.6500015258789
2021-07-16,0.0805,72.66595647244526,71.80999755859375
2021-07-17,0.0,72.28321730104676,70.01333109537761
2021-07-18,0.0,71.15588056553293,68.21666463216145
2021-07-19,0.7818,69.58263309832296,66.41999816894531
2021-07-20,0.34,67.76406137086292,67.41999816894531
2021-07-21,0.4404,67.35684688773995,70.30000305175781
2021-07-22,0.486,68.80288928000255,71.91000366210938
2021-07-23,0.9153,70.2147102505412,72.06999969482422
2021-07-24,0.0,71.08721764863344,72.01666768391927
2021-07-25,0.0,71.55904726909966,71.96333567301433
2021-07-26,0.7764,71.76209646726602,71.91000366210938
2021-07-27,-0.128,71.80389732345998,71.6500015258789
2021-07-28,0.299,71.70296744668053,72.38999938964844
2021-07-29,0.9337,72.04080639410836,73.62000274658203
2021-07-30,0.311,72.82467658964629,73.94999694824219
2021-07-31,0.0,73.33446364066958,73.05333201090495
2021-08-01,0.0,73.14333770772032,72.1566670735677
2021-08-02,-0.0013,72.51990891816558,71.26000213623047
2021-08-03,0.5899,71.64876911937972,70.55999755859375
2021-08-04,0.4615,71.02064018968008,68.1500015258789
2021-08-05,0.4979,69.62140532463536,69.08999633789062
2021-08-06,0.3243,69.44048136812103,68.27999877929688
2021-08-07,0.0,68.86517530664969,67.68000030517578
2021-08-08,0.6185,68.26260895632231,67.08000183105469
2021-08-09,0.0,67.64351875767056,66.4800033569336
2021-08-10,0.6212,67.01313669501405,68.29000091552734
2021-08-11,-0.2263,67.70660910038487,69.25
2021-08-12,0.9287,68.41714243809884,69.08999633789062
2021-08-13,0.4301,68.70427803423104,68.44000244140625
2021-08-14,0.0,68.59336887439031,68.05666859944661
2021-08-15,0.34,68.29282189732066,67.67333475748698
2021-08-16,0.5235,67.88969187266252,67.29000091552734
2021-08-17,0.2283,67.44312092061159,66.58999633789062
2021-08-18,-0.1533,66.94427466403931,65.45999908447266
2021-08-19,-0.0772,66.24219319483564,63.68999862670898
2021-08-20,0.3512,65.06502292214441,62.31999969482422
2021-08-21,0.2425,63.656631429559866,63.426666259765625
2021-08-22,0.0156,63.43904428397764,64.53333282470703
2021-08-23,0.5508,64.02604043760425,65.63999938964844
2021-08-24,0.1836,65.12067268625697,67.54000091552734
2021-08-25,0.4388,66.38965288709642,68.36000061035156
2021-08-26,0.3759,67.37352531146485,67.41999816894531
2021-08-27,0.0943,67.46870969920428,68.73999786376953
2021-08-28,0.3059,68.18598409633455,68.89666493733723
2021-08-29,0.0,68.62222993561454,69.05333201090495
2021-08-30,0.1061,68.8744472107594,69.20999908447266
2021-08-31,-0.3219,69.01533875845871,68.5
2021-09-01,0.5859,68.74720545690343,68.58999633789062
2021-09-02,0.4481,68.63981223244423,69.98999786376953
2021-09-03,0.2616,69.35087479441086,69.29000091552734
2021-09-04,0.6771,69.31661145393423,69.05500030517578
2021-09-05,0.7091,69.16533191533495,68.81999969482422
2021-09-06,0.133,68.95156461609122,68.58499908447266
2021-09-07,0.5592,68.71461886653424,68.3499984741211
2021-09-08,0.7694,68.46227059528724,69.30000305175781
2021-09-09,0.0,68.90410210836262,68.13999938964844
2021-09-10,-0.248,68.5027641103818,69.72000122070312
2021-09-11,-0.1568,69.21482486264676,69.96333312988281
2021-09-12,0.0,69.72587209617268,70.2066650390625
2021-09-13,0.4472,70.08956181439748,70.44999694824219
2021-09-14,0.6837,70.35555463964374,70.45999908447266
2021-09-15,-0.1264,70.38886956834085,72.61000061035156
2021-09-16,-0.0321,71.53953146980234,72.61000061035156
2021-09-17,0.4431,72.01568920148338,71.97000122070312
2021-09-18,-0.296,72.00863637134398,71.41000111897786
2021-09-19,0.0,71.6870933390228,70.85000101725261
2021-09-20,0.8442,71.19085652480521,70.29000091552734
2021-09-21,0.7151,70.61327113115658,70.55999755859375
2021-09-22,0.6451,70.38461743486528,72.2300033569336
2021-09-23,0.4905,71.10742510735008,73.30000305175781
2021-09-24,0.4404,72.08375215623505,73.9800033569336
2021-09-25,0.0,72.96279101998016,74.47000122070312
2021-09-26,0.5574,73.74029742487596,74.95999908447266
2021-09-27,0.194,74.43689277732187,75.44999694824219
2021-09-28,0.1072,75.07560095223062,75.29000091552734
2021-09-29,0.0234,75.25425343633378,74.83000183105469
2021-09-30,0.206,75.23263907948012,75.02999877929688
2021-10-01,0.5654,75.19695312133422,75.87999725341797
2021-10-02,0.2006,75.56920736471716,76.45999908447266
2021-10-03,-0.9398,76.0524546054462,77.04000091552734
2021-10-04,-0.0319,76.61190751863614,77.62000274658203
2021-10-05,0.4382,77.22458414812695,78.93000030517578
2021-10-06,0.6363,78.09976386670292,77.43000030517578
2021-10-07,0.2828,77.70521670665721,78.30000305175781
2021-10-08,0.7132,78.04480314208763,79.3499984741211
2021-10-09,0.0,78.5934095780201,79.73999786376953
2021-10-10,0.2021,79.20077562553001,80.12999725341797
2021-10-11,0.0,79.81055462124141,80.5199966430664
2021-10-12,0.127,80.3979097041879,80.63999938964844
2021-10-13,0.6511,80.6346249006051,80.44000244140625
2021-10-14,0.1566,80.6065602956819,81.30999755859375
2021-10-15,0.8389,81.03623799040042,82.27999877929688
2021-10-16,0.8627,81.69308388561194,82.33333333333333
2021-10-17,0.1661,82.03081803615805,82.3866678873698
2021-10-18,0.7065,82.18152643175199,82.44000244140625
2021-10-19,-0.0975,82.23414494606095,82.95999908447266
2021-10-20,0.375,82.5064753627289,83.87000274658203
2021-10-21,0.0474,82.6745014430262,82.5
2021-10-22,0.112,82.2083387139387,83.76000213623047
2021-10-23,0.0,82.85704713128507,83.76000213623047
2021-10-24,0.0,83.25255580272051,83.76000213623047
2021-10-25,0.1779,83.4848695301057,83.76000213623047
2021-10-26,-0.0484,83.61238113593208,84.6500015258789
2021-10-27,0.0511,84.18407956475039,82.66000366210938
2021-10-28,0.3912,83.35228575520432,82.80999755859375
2021-10-29,0.6965,83.11757217922786,83.56999969482422
2021-10-30,0.0,83.22932233404435,83.73000081380208
2021-10-31,0.7254,83.4020695138629,83.89000193277995
2021-11-01,0.7955,83.59571843173944,84.05000305175781
2021-11-02,0.5026,83.7914580474062,83.91000366210938
2021-11-03,0.4296,83.68517304997113,80.86000061035156
2021-11-04,0.0767,82.08444260053147,78.80999755859375
2021-11-05,0.128,80.53923353902428,81.2699966430664
2021-11-06,0.0,80.92384333476139,81.48999786376953
2021-11-07,0.6597,81.26026752428606,81.70999908447266
2021-11-08,0.6123,81.54071445944282,81.93000030517578
2021-11-09,0.214,81.7668975692477,84.1500015258789
2021-11-10,0.1623,82.90988571904563,81.33999633789062
2021-11-11,0.5605,81.90672804851965,81.58999633789062
2021-11-12,0.8824,81.71038585078304,80.79000091552734
2021-11-13,0.7723,81.1913059362737,80.81999969482422
2021-11-14,0.0,80.86947471252779,80.8499984741211
2021-11-15,0.437,80.68798747277424,80.87999725341797
2021-11-16,0.4037,80.59951270538659,80.76000213623047
2021-11-17,0.0643,80.50311005389722,78.36000061035156
2021-11-18,-0.172,79.33630943265166,79.01000213623047
2021-11-19,0.0,79.14287534838263,76.0999984741211
2021-11-20,0.8415,77.31626832001712,76.31666564941406
2021-11-21,0.8531,76.54047534413735,76.53333282470703
2021-11-22,0.5405,76.36646798181619,76.75
2021-11-23,-0.6249,76.52246076017059,78.5
2021-11-24,-0.1812,77.52487961268048,78.38999938964844
2021-11-25,0.8505,77.94399378172216,73.27000045776367
2021-11-26,-0.0136,75.56926238308006,68.1500015258789
2021-11-27,-0.0739,71.6145791367203,68.75
2021-11-28,0.1243,69.84734478169025,69.3499984741211
2021-11-29,0.2109,69.45647599219274,69.94999694824219
2021-11-30,0.2348,69.90207495316577,66.18000030517578
2021-12-01,0.166,68.18265679534011,65.56999969482422
2021-12-02,0.1291,67.11414254953274,66.5
2021-12-03,0.3809,66.94414366793717,66.26000213623047
2021-12-04,0.0,66.6263785632018,67.33666737874348
2021-12-05,0.0,66.98993204548037,68.41333262125652
2021-12-06,0.3465,67.77263375578718,69.48999786376953
2021-12-07,-0.0186,68.80636329663139,72.05000305175781
2021-12-08,0.7649,70.47917828115851,72.36000061035156
2021-12-09,0.1449,71.35376851727483,70.94000244140625
2021-12-10,0.6213,71.14104394700416,71.66999816894531
2021-12-11,0.7308,71.49444261144458,71.54333241780598
2021-12-12,-0.3182,71.57667410460408,71.41666666666667
2021-12-13,0.1749,71.49747124132614,71.29000091552734
2021-12-14,0.3711,71.32732040425208,70.7300033569336
2021-12-15,0.4908,71.0176953973039,70.87000274658203
2021-12-16,0.0846,70.96998137705918,72.37999725341797
2021-12-17,0.3597,71.65495737524498,70.86000061035156
2021-12-18,0.0,71.25352767999266,69.98333485921223
2021-12-19,0.8979,70.50429809370553,69.10666910807292
2021-12-20,-0.1843,69.6010747295827,68.2300033569336
2021-12-21,-0.0292,68.66819646785666,71.12000274658203
2021-12-22,0.3258,69.76299639152012,72.76000213623047
2021-12-23,0.0326,71.14585936371896,73.79000091552734
2021-12-24,0.9473,72.34982619906464,74.23500061035156
2021-12-25,0.4359,73.32707808043074,74.68000030517578
2021-12-26,0.6687,74.13166137963958,75.125
2021-12-27,0.2432,74.81947737331984,75.56999969482422
2021-12-28,0.365,75.43345610406595,75.9800033569336
2021-12-29,0.0446,75.69786387647628,76.55999755859375
2021-12-30,0.379,76.10406182984661,76.98999786376953
2021-12-31,0.1886,76.48177861068893,75.20999908447266
2022-01-01,-0.5345,75.7819057357674,75.5
2022-01-02,0.4195,75.46917350127637,75.79000091552734
2022-01-03,0.2461,75.44010022636667,76.08000183105469
2022-01-04,0.3976,75.61010434780633,76.98999786376953
2022-01-05,0.2721,76.20284599047295,77.8499984741211
2022-01-06,0.5758,76.91838599921084,79.45999908447266
2022-01-07,-0.241,78.24901034579693,78.9000015258789
2022-01-08,0.0,78.53967235699884,78.67666880289714
2022-01-09,0.8306,78.59763551227525,78.45333607991536
2022-01-10,0.2932,78.50490337156793,78.2300033569336
2022-01-11,0.0234,78.32217952861015,81.22000122070312
2022-01-12,0.4186,79.82196176181606,82.63999938964844
2022-01-13,0.4653,81.19407257395096,82.12000274658203
2022-01-14,0.9022,81.56021715912993,83.81999969482422
2022-01-15,-0.0331,82.8118534760456,84.22249984741211
2022-01-16,0.0,83.69351488175562,84.625
2022-01-17,0.07,84.32735786143076,85.02750015258789
2022-01-18,-0.3044,84.80662544057668,85.43000030517578
2022-01-19,-0.2345,85.19848718052845,86.95999908447266
2022-01-20,0.5561,85.93890334906337,86.9000015258789
2022-01-21,0.0797,86.0763130203677,85.13999938964844
2022-01-22,-0.7668,85.48839203425996,84.52999877929688
2022-01-23,-0.4986,84.87577042313205,83.91999816894531
2022-01-24,0.4861,84.24487747567719,83.30999755859375
2022-01-25,-0.3206,83.5977200521802,85.5999984741211
2022-01-26,-0.0818,84.47139593550355,87.3499984741211
2022-01-27,-0.0686,85.94570990653074,86.61000061035156
2022-01-28,0.0993,86.25738631243848,86.81999969482422
2022-01-29,0.2263,86.47565201782982,87.26333363850911
2022-01-30,0.3919,86.79088103802769,87.70666758219402
2022-01-31,0.2013,87.15683698881958,88.1500015258789
2022-02-01,-0.0286,87.54832145999717,88.19999694824219
2022-02-02,0.3153,87.67858398396857,88.26000213623047
2022-02-03,0.0266,87.74228476851886,90.2699966430664
2022-02-04,0.0877,88.91571117261083,92.30999755859376
2022-02-05,-0.0612,90.6040098964113,91.97999827067058
2022-02-06,0.9506,91.31905473988309,91.6499989827474
2022-02-07,-0.08,91.4404619273496,91.31999969482422
2022-02-08,0.328,91.2206766671734,89.36000061035156
2022-02-09,-0.3488,90.06249296952683,89.66000366210938
2022-02-10,0.1159,89.68092752320354,89.87999725341797
2022-02-11,0.1877,89.59477400674587,93.0999984741211
2022-02-12,-0.2164,91.3708401189824,93.88666534423828
2022-02-13,0.3523,92.74168288884856,94.67333221435547
2022-02-14,0.1074,93.79820313154369,95.45999908447266
2022-02-15,-0.073,94.63037944970802,92.06999969482422
2022-02-16,0.3454,93.17960809815804,93.66000366210938
2022-02-17,0.1261,93.41945672133852,91.76000213623048
2022-02-18,0.8207,92.78779875664712,91.06999969482422
2022-02-19,0.5003,91.80866053141015,91.38999938964844
2022-02-20,0.6597,91.2121147619373,91.70999908447266
2022-02-21,0.2136,91.01931993864672,92.02999877929688
2022-02-22,-0.2431,91.17410493293936,92.3499984741211
2022-02-23,0.0013,91.60202204004509,92.0999984741211
2022-02-24,-0.0573,91.95441727434309,92.80999755859376
2022-02-25,-0.0585,92.62475576807536,91.58999633789062
2022-02-26,0.0709,92.2744407518794,92.96666463216145
2022-02-27,0.3134,92.671914364847,94.3433329264323
2022-02-28,0.033,93.57206718033558,95.72000122070312
2022-03-01,-0.024,94.77485243083991,103.41000366210938
2022-03-02,-0.2026,99.62973041144096,110.5999984741211
2022-03-03,0.1438,105.17702758875156,107.66999816894533
2022-03-04,-0.0344,106.51440347444212,115.68000030517578
2022-03-05,0.3522,111.71525264049208,116.92000071207683
2022-03-06,0.2049,114.67341709878248,118.16000111897786
2022-03-07,-0.2061,116.4392445556755,119.4000015258789
2022-03-08,-0.1298,117.61590918341246,123.6999969482422
2022-03-09,-0.0895,120.34807916628507,108.6999969482422
2022-03-10,-0.0324,113.24379375796254,106.0199966430664
2022-03-11,0.1496,109.28091015560858,109.33000183105467
2022-03-12,0.3477,108.88532812635594,107.22333526611328
2022-03-13,0.1646,107.42285096311844,105.11666870117188
2022-03-14,-0.0292,105.39987815771792,103.01000213623048
2022-03-15,-0.1285,103.06905403259223,96.44000244140624
2022-03-16,-0.0179,98.92178555670534,95.04000091552734
2022-03-17,-0.0954,96.76296979338213,102.9800033569336
2022-03-18,0.0934,99.88324454799704,104.6999969482422
2022-03-19,0.0984,101.91517748678416,107.17333221435548
2022-03-20,-0.0079,104.3523285280976,109.64666748046876
2022-03-21,0.0895,106.9703327880302,112.12000274658205
2022-03-22,-0.0509,109.63650693464297,111.76000213623048
2022-03-23,0.1144,109.79170063677432,114.93000030517578
2022-03-24,0.0346,112.13846960745288,112.33999633789062
2022-03-25,0.0511,111.50336382535308,113.9000015258789
2022-03-26,0.0111,112.05133624015116,111.25333404541016
2022-03-27,0.4109,110.89809895532154,108.6066665649414
2022-03-28,0.0327,108.80407386411844,105.95999908447266
2022-03-29,0.0362,106.2039374725182,104.23999786376952
2022-03-30,0.356,104.81170041924996,107.81999969482422
2022-03-31,0.084,105.86729320954193,100.27999877929688
2022-04-01,0.0566,102.15495799199152,99.2699966430664
2022-04-02,0.0895,100.15566928185854,100.60666402180989
2022-04-03,0.2341,99.84411863220885,101.94333140055339
2022-04-04,0.1103,100.565236454976,103.27999877929688
2022-04-05,0.0368,101.85955130197,101.95999908447266
2022-04-06,-0.056,101.46583989705596,96.2300033569336
2022-04-07,0.1614,98.49185634947072,96.02999877929688
2022-04-08,-0.1078,96.8474360800442,98.26000213623048
2022-04-09,0.6472,97.1043927941646,96.93666839599611
2022-04-10,0.1696,96.57659377909658,95.61333465576172
2022-04-11,-0.0804,95.57076378808688,94.29000091552734
2022-04-12,0.0465,94.27878591155512,100.5999984741211
2022-04-13,0.3296,97.3764140600315,104.25
2022-04-14,-0.0839,100.58245458264172,106.9499969482422
2022-04-15,0.2984,103.66198954949004,107.26499748229982
2022-04-16,-0.0312,105.46262005080052,107.57999801635744
2022-04-17,-0.1362,106.46942465281018,107.89499855041504
2022-04-18,-0.0558,107.02196621165103,108.20999908447266
2022-04-19,0.0312,107.34157574150458,102.55999755859376
2022-04-20,0.0787,104.4041925048582,102.75
2022-04-21,0.2204,102.74048960919616,103.79000091552734
2022-04-22,-0.0319,102.6728484618934,102.06999969482422
2022-04-23,-0.1905,101.6308740263803,100.8933334350586
2022-04-24,0.1499,100.51583520493568,99.71666717529297
2022-04-25,-0.1879,99.3685713423638,98.54000091552734
2022-04-26,0.2679,98.20723325857762,101.6999969482422
2022-04-27,0.3294,99.6706693132828,102.0199966430664
2022-04-28,0.0144,100.45398932519174,105.36000061035156
2022-04-29,0.3164,102.68388881338204,104.69000244140624
2022-04-30,0.0227,103.45073475548544,104.8500010172526
2022-05-01,0.2078,103.9129780811968,105.00999959309897
2022-05-02,0.2421,104.1741214307417,105.16999816894533
2022-05-03,0.3039,104.31585397341678,102.41000366210938
2022-05-04,-0.4022,102.86057635595309,107.80999755859376
2022-05-05,0.153,105.0683165435048,108.26000213623048
2022-05-06,0.1321,106.26818844069749,109.7699966430664
2022-05-07,0.3329,107.54008723469268,107.54332987467448
2022-05-08,0.384,106.9832594833897,105.31666310628255
2022-05-09,-0.0218,105.38950850627224,103.08999633789062
2022-05-10,0.2206,103.23606358313693,99.76000213623048
2022-05-11,0.6604,100.9757887187816,105.70999908447266
2022-05-12,0.4266,103.34551868624384,106.12999725341795
2022-05-13,0.4505,104.25641842195228,110.48999786376952
2022-05-14,0.0,107.19049531698056,111.72666422526041
2022-05-15,0.3348,109.28247162914612,112.96333058675131
2022-05-16,0.3122,110.86804320964576,114.1999969482422
2022-05-17,-0.0782,112.16227421913436,112.4000015258789
2022-05-18,0.3013,111.67097071812351,109.58999633789062
2022-05-19,0.2567,110.08019073260267,112.20999908447266
