Predicted_Close
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
60.82855701936029
60.67241522970352
60.43361794202826
60.22582794462312
60.16105852091971
60.058616900379775
60.15117509594165
60.35617397241356
60.38181328639655
60.684382359098834
61.34308803302349
62.50881295485033
63.69362338476452
64.4814325728554
63.66820173740183
63.02257986798185
62.81082198947746
62.8301637093158
62.70677734497343
62.932840001680745
63.289298568112315
63.87441138444916
63.97660699636094
64.49225581881382
64.93265774410065
65.06859508320008
65.20347923328774
65.13428618899883
65.06747727441041
64.88452054428495
65.0745276322836
64.60508195103063
64.99527204152702
65.80176654855438
66.41148022770653
66.34132922355224
64.73402221523162
63.90914848295256
64.2095953061069
64.55306076245893
65.21098759800782
65.91408932671175
66.2250442326972
66.26174373182425
67.30154624644615
67.99256521036273
68.68551369817385
69.02139596690506
69.15893859732921
69.43285163273276
69.41022110630331
69.42833731772214
70.26729702790351
70.98965318306159
71.28428989460633
71.31886487682482
72.07707253823503
72.99268944389314
72.52152056856278
72.53337886464794
72.8321829850272
73.13060845618156
73.18047451847622
73.24224649142923
73.22663117878324
72.99944391120437
73.68227770325336
72.83438459219713
72.25394480611487
72.11327095066326
72.75561875133621
73.18686847544757
73.57510183372187
73.14191351627346
72.90908732281241
73.25713171395296
72.21395309935576
69.90586160489318
69.22730405498885
69.58383971168178
70.5072336642944
70.74271266969038
71.11606080544095
71.59634900521769
72.28967840961434
72.86912509174147
72.23985542717162
71.36660642221091
70.04032742694494
69.69543013235625
68.98100747203603
67.76849329628692
67.78410634157228
67.78889727457954
68.36633054046888
68.78507803807668
68.4531545810022
68.3542772513697
68.19207253939328
67.53075826706595
65.900009017211
65.31193162685287
65.77304589147775
66.40537989393653
66.80739313642835
67.46802720056724
67.97036094773136
68.35693233066524
68.36276851692207
68.71274243195717
69.19130743765652
68.74217277291041
68.9372111341429
68.3619568018172
68.69629273060002
69.25385258058373
69.62138493632312
70.3610410530739
71.28561176585254
72.2525685182136
72.5254952517439
71.70382870107335
71.59210450612181
71.80101231231663
72.39153958583347
73.05137327167063
73.43164139205828
73.76716088308899
73.54767357220328
74.22937821865946
74.93747494282718
75.89548015542834
76.27409763727873
76.27532427937855
76.43932474097245
77.03425522882914
77.67296845041518
78.39554907427545
79.34323552865796
80.56069481793703
81.82953476641036
82.79965902156893
82.17396725207028
81.49988773940653
81.72375332366518
81.75665952846136
82.27015095727656
82.00853608592003
81.82769820430157
81.82448988901275
82.32930866342532
82.56029602741695
81.55238394002983
79.96380079577638
79.8156038377606
80.37995216546496
80.9042044878213
80.61989106921648
80.59051514491831
80.59353300191437
80.62926207069258
80.69060097776561
80.51280362674949
80.52430594721604
78.2224474271202
77.20638417827492
76.80063772650887
77.28670089380547
73.61513435297229
71.84967440611774
69.47651419634883
68.02148539517464
66.6910185848285
66.61647797049812
67.30451195414776
68.24373661866605
69.21482903681283
69.88967718472952
70.41714235709594
70.73761110827706
70.87715355077523
71.11634422551947
72.0602940695868
72.45122105228734
70.6627247214509
